4:(Intercept),4:age_dx,4:sexM,4:c_chf1,4:c_ihd1,4:c_cancer1,4:c_dm1,4:c_asthma1,4:c_dementia1,4:c_depression1,4:c_anxiety1,4:c_htn1,4:rio_cat2.10-44,4:rio_cat3.45+,4:deprivationQ2,4:deprivationQ3,4:deprivationQ4,4:deprivationQ5,4:ned_c,4:nhosp_c,4:ned_o,4:nhosp_o,4:smoking_current,4:smoking_former,5:(Intercept),5:age_dx,5:sexM,5:c_chf1,5:c_ihd1,5:c_cancer1,5:c_dm1,5:c_asthma1,5:c_dementia1,5:c_depression1,5:c_anxiety1,5:c_htn1,5:rio_cat2.10-44,5:rio_cat3.45+,5:deprivationQ2,5:deprivationQ3,5:deprivationQ4,5:deprivationQ5,5:ned_c,5:nhosp_c,5:ned_o,5:nhosp_o,5:smoking_current,5:smoking_former,7:(Intercept),7:age_dx,7:sexM,7:c_chf1,7:c_ihd1,7:c_cancer1,7:c_dm1,7:c_asthma1,7:c_dementia1,7:c_depression1,7:c_anxiety1,7:c_htn1,7:rio_cat2.10-44,7:rio_cat3.45+,7:deprivationQ2,7:deprivationQ3,7:deprivationQ4,7:deprivationQ5,7:ned_c,7:nhosp_c,7:ned_o,7:nhosp_o,7:smoking_current,7:smoking_former
-0.0000518,0.0000002,0.0000015,0.0000019,0.0000017,0.0000019,-0.0000024,-0.0000137,0.0000048,-0.0000082,-0.0000184,0.0000073,-0.0000026,-0.0000314,-0.0000041,-0.0000057,-0.0000097,-0.0000111,-0.0000098,-0.0000104,0.0000182,-0.0000314,0.0000024,0.0000012,-0.0000005,0.0000000,-0.0000003,-0.0000001,-0.0000001,0.0000003,-0.0000003,-0.0000008,-0.0000002,-0.0000002,-0.0000009,-0.0000001,-0.0000002,-0.0000015,-0.0000001,-0.0000004,-0.0000004,-0.0000006,-0.0000009,-0.0000003,0.0000005,-0.0000012,-0.0000004,-0.0000006,-0.0000019,0.0000000,0.0000009,0.0000002,0.0000002,0.0000005,0.0000000,-0.0000006,-0.0000002,0.0000006,-0.0000007,0.0000003,-0.0000003,-0.0000017,0.0000005,0.0000000,-0.0000012,-0.0000020,-0.0000026,-0.0000024,0.0000017,-0.0000027,-0.0000008,-0.0000009
0.0000623,-0.0000009,-0.0000134,-0.0000227,-0.0000308,-0.0000332,-0.0000316,0.0000226,-0.0000079,-0.0000279,0.0000257,-0.0000305,0.0000108,0.0000444,0.0000106,0.0000122,0.0000315,0.0000146,0.0000184,-0.0000159,-0.0000314,0.0001618,0.0000027,0.0000159,-0.0000020,0.0000000,0.0000005,-0.0000001,0.0000008,-0.0000014,-0.0000009,0.0000018,-0.0000103,-0.0000039,-0.0000001,-0.0000010,0.0000006,0.0000029,0.0000018,0.0000006,0.0000029,0.0000023,0.0000020,0.0000006,-0.0000016,0.0000085,0.0000006,0.0000011,-0.0000007,-0.0000001,-0.0000005,-0.0000014,-0.0000010,-0.0000009,-0.0000028,0.0000017,-0.0000059,-0.0000043,0.0000022,-0.0000004,0.0000012,0.0000007,0.0000026,0.0000013,0.0000056,0.0000037,0.0000040,-0.0000017,-0.0000030,0.0000152,0.0000016,0.0000018
-0.0062707,0.0000406,-0.0003331,0.0003219,0.0000806,0.0000808,0.0000516,0.0003337,0.0001675,0.0000990,-0.0000555,0.0002232,-0.0000171,0.0000993,0.0001553,0.0000123,0.0000023,-0.0000375,0.0000158,-0.0001246,0.0000024,0.0000027,0.0045826,0.0030116,-0.0003571,0.0000026,-0.0000171,0.0000212,0.0000006,0.0000021,0.0000008,0.0000273,0.0000105,-0.0000151,0.0000030,0.0000167,-0.0000016,0.0000019,0.0000077,0.0000000,-0.0000023,-0.0000039,-0.0000022,-0.0000095,0.0000000,-0.0000006,0.0002790,0.0001724,-0.0004898,0.0000038,-0.0000206,0.0000353,0.0000016,0.0000095,0.0000003,0.0000356,0.0000221,-0.0000488,0.0000006,0.0000203,-0.0000036,0.0000040,0.0000088,0.0000014,0.0000003,0.0000028,-0.0000005,-0.0000157,-0.0000009,0.0000010,0.0003499,0.0002040
-0.0036062,0.0000111,-0.0005988,0.0001694,-0.0000483,-0.0000316,-0.0000620,0.0000903,0.0002256,-0.0000178,0.0000411,-0.0000121,0.0000040,-0.0000467,0.0001947,0.0001079,0.0000536,0.0001267,0.0000247,-0.0000672,0.0000012,0.0000159,0.0030116,0.0038661,-0.0001932,0.0000006,-0.0000307,0.0000071,-0.0000076,-0.0000069,-0.0000060,0.0000141,0.0000050,-0.0000172,0.0000074,-0.0000004,-0.0000005,-0.0000033,0.0000067,0.0000009,-0.0000016,0.0000038,0.0000010,-0.0000046,-0.0000003,0.0000007,0.0001694,0.0002361,-0.0002665,0.0000013,-0.0000367,0.0000157,-0.0000054,-0.0000063,-0.0000122,0.0000162,0.0000148,-0.0000359,0.0000044,-0.0000030,-0.0000027,-0.0000004,0.0000112,0.0000026,0.0000031,0.0000139,0.0000008,-0.0000049,-0.0000011,0.0000017,0.0002011,0.0002794
0.0017534,-0.0000169,-0.0000654,0.0000183,0.0000140,0.0000251,-0.0000378,-0.0001285,0.0000033,-0.0000822,-0.0000956,0.0000263,-0.0000578,-0.0000307,-0.0002938,-0.0002922,-0.0002944,-0.0003168,0.0000033,0.0000248,-0.0000005,-0.0000020,-0.0003571,-0.0001932,0.0092524,-0.0000907,-0.0003272,0.0001711,0.0000422,0.0001322,-0.0001996,-0.0006535,0.0001351,-0.0004887,-0.0004617,0.0000689,-0.0003070,-0.0002424,-0.0012357,-0.0012710,-0.0012628,-0.0013735,0.0000249,0.0001094,-0.0000087,-0.0000007,-0.0017441,-0.0009008,0.0017435,-0.0000167,-0.0000625,0.0000219,0.0000192,0.0000182,-0.0000356,-0.0001310,-0.0000049,-0.0000793,-0.0000960,0.0000305,-0.0000587,-0.0000368,-0.0003071,-0.0002988,-0.0003045,-0.0003258,0.0000015,0.0000266,-0.0000011,0.0000020,-0.0003505,-0.0001950
-0.0000167,0.0000002,0.0000003,-0.0000006,-0.0000004,-0.0000008,0.0000005,0.0000010,-0.0000002,0.0000012,0.0000008,-0.0000014,0.0000000,-0.0000001,0.0000000,0.0000001,0.0000002,0.0000004,-0.0000001,-0.0000003,0.0000000,0.0000000,0.0000026,0.0000006,-0.0000907,0.0000012,0.0000016,-0.0000037,-0.0000016,-0.0000034,0.0000024,0.0000051,-0.0000025,0.0000063,0.0000039,-0.0000070,0.0000006,0.0000011,0.0000001,0.0000010,0.0000008,0.0000021,-0.0000004,-0.0000013,0.0000001,-0.0000001,0.0000131,0.0000036,-0.0000165,0.0000002,0.0000003,-0.0000007,-0.0000004,-0.0000007,0.0000004,0.0000010,-0.0000001,0.0000012,0.0000008,-0.0000015,0.0000000,0.0000000,0.0000001,0.0000002,0.0000002,0.0000005,0.0000000,-0.0000003,0.0000000,-0.0000001,0.0000025,0.0000007
-0.0000646,0.0000003,0.0001279,-0.0000078,-0.0000122,-0.0000052,-0.0000085,0.0000215,-0.0000012,0.0000108,0.0000140,0.0000048,-0.0000044,-0.0000039,0.0000035,0.0000069,0.0000104,0.0000148,-0.0000004,0.0000009,-0.0000003,0.0000005,-0.0000171,-0.0000307,-0.0003272,0.0000016,0.0006167,-0.0000319,-0.0000595,-0.0000341,-0.0000238,0.0001046,-0.0000311,0.0000562,0.0000590,0.0000278,-0.0000221,-0.0000249,0.0000172,0.0000377,0.0000540,0.0000711,-0.0000048,0.0000018,-0.0000001,-0.0000012,-0.0000997,-0.0001786,-0.0000811,0.0000005,0.0001252,-0.0000049,-0.0000111,-0.0000035,-0.0000059,0.0000200,0.0000011,0.0000082,0.0000130,0.0000065,-0.0000067,-0.0000087,0.0000021,0.0000046,0.0000090,0.0000126,-0.0000008,0.0000017,-0.0000006,0.0000024,-0.0000155,-0.0000306
0.0000143,-0.0000005,-0.0000091,0.0002821,-0.0000452,-0.0000010,-0.0000247,0.0000095,-0.0000172,-0.0000043,-0.0000052,-0.0000103,0.0000019,0.0000017,0.0000069,0.0000018,0.0000040,0.0000036,0.0000016,-0.0000099,-0.0000001,-0.0000001,0.0000212,0.0000071,0.0001711,-0.0000037,-0.0000319,0.0010762,-0.0001999,-0.0000102,-0.0001255,0.0000486,-0.0000805,-0.0000346,-0.0000100,-0.0000575,0.0000244,0.0000322,0.0000073,-0.0000192,0.0000109,-0.0000013,0.0000064,-0.0000393,0.0000004,-0.0000086,0.0000900,0.0000352,0.0000166,-0.0000006,-0.0000093,0.0002846,-0.0000436,-0.0000021,-0.0000261,0.0000087,-0.0000180,-0.0000033,-0.0000055,-0.0000118,0.0000028,0.0000023,0.0000104,0.0000046,0.0000072,0.0000071,0.0000023,-0.0000105,-0.0000001,-0.0000008,0.0000205,0.0000074
0.0000162,-0.0000004,-0.0000123,-0.0000463,0.0001869,0.0000074,-0.0000065,-0.0000022,-0.0000008,-0.0000019,-0.0000036,-0.0000228,-0.0000008,-0.0000006,0.0000055,-0.0000029,0.0000051,0.0000007,0.0000032,-0.0000090,-0.0000001,0.0000008,0.0000006,-0.0000076,0.0000422,-0.0000016,-0.0000595,-0.0001999,0.0007975,0.0000238,-0.0000272,-0.0000085,0.0000089,-0.0000201,-0.0000116,-0.0000906,-0.0000096,-0.0000085,0.0000253,-0.0000134,0.0000236,-0.0000044,0.0000116,-0.0000363,0.0000010,-0.0000033,0.0000211,-0.0000251,0.0000211,-0.0000005,-0.0000127,-0.0000440,0.0001856,0.0000073,-0.0000064,-0.0000027,-0.0000034,-0.0000014,-0.0000053,-0.0000229,-0.0000001,-0.0000007,0.0000041,-0.0000052,0.0000027,-0.0000023,0.0000029,-0.0000087,0.0000000,0.0000011,0.0000001,-0.0000071
0.0000261,-0.0000008,-0.0000056,-0.0000023,0.0000072,0.0002368,-0.0000054,0.0000006,-0.0000003,-0.0000034,-0.0000061,-0.0000038,0.0000030,0.0000015,-0.0000026,-0.0000040,-0.0000014,-0.0000009,0.0000027,-0.0000039,0.0000003,-0.0000014,0.0000021,-0.0000069,0.0001322,-0.0000034,-0.0000341,-0.0000102,0.0000238,0.0009915,-0.0000244,0.0000040,0.0000089,-0.0000053,-0.0000295,-0.0000205,0.0000130,0.0000181,-0.0000301,-0.0000203,-0.0000127,-0.0000189,0.0000118,-0.0000143,0.0000003,-0.0000077,0.0000211,-0.0000202,0.0000199,-0.0000007,-0.0000047,-0.0000033,0.0000072,0.0002397,-0.0000039,0.0000020,-0.0000004,-0.0000036,-0.0000041,-0.0000033,0.0000043,0.0000016,-0.0000046,-0.0000029,-0.0000012,-0.0000003,0.0000033,-0.0000047,0.0000003,-0.0000025,0.0000035,-0.0000054
-0.0000310,0.0000004,-0.0000081,-0.0000268,-0.0000065,-0.0000054,0.0001764,-0.0000010,0.0000035,-0.0000087,0.0000056,-0.0000280,0.0000020,-0.0000023,-0.0000060,-0.0000011,-0.0000081,-0.0000090,0.0000003,-0.0000034,-0.0000003,-0.0000009,0.0000008,-0.0000060,-0.0001996,0.0000024,-0.0000238,-0.0001255,-0.0000272,-0.0000244,0.0007468,0.0000008,0.0000061,-0.0000102,0.0000355,-0.0001289,0.0000111,-0.0000067,-0.0000210,-0.0000209,-0.0000464,-0.0000496,-0.0000033,-0.0000089,-0.0000007,-0.0000062,0.0000148,-0.0000201,-0.0000249,0.0000003,-0.0000082,-0.0000284,-0.0000066,-0.0000041,0.0001786,-0.0000003,0.0000039,-0.0000095,0.0000063,-0.0000280,0.0000029,0.0000000,-0.0000038,0.0000007,-0.0000073,-0.0000079,0.0000010,-0.0000041,-0.0000002,-0.0000018,-0.0000012,-0.0000068
-0.0001408,0.0000012,0.0000216,0.0000121,-0.0000022,0.0000001,-0.0000004,0.0001695,0.0000055,-0.0000046,-0.0000018,-0.0000028,0.0000059,0.0000139,-0.0000043,0.0000051,-0.0000043,-0.0000021,-0.0000033,-0.0000027,-0.0000008,0.0000018,0.0000273,0.0000141,-0.0006535,0.0000051,0.0001046,0.0000486,-0.0000085,0.0000040,0.0000008,0.0009246,0.0000243,0.0000013,-0.0000213,-0.0000113,0.0000280,0.0000603,-0.0000233,0.0000298,-0.0000042,-0.0000040,-0.0000294,0.0000013,-0.0000024,0.0000077,0.0001224,0.0000511,-0.0001405,0.0000011,0.0000215,0.0000113,-0.0000026,0.0000019,-0.0000005,0.0001692,0.0000102,-0.0000070,-0.0000017,-0.0000028,0.0000060,0.0000142,-0.0000045,0.0000056,-0.0000036,-0.0000017,-0.0000025,-0.0000034,-0.0000008,0.0000022,0.0000284,0.0000151
-0.0000116,0.0000000,0.0000008,-0.0000156,-0.0000008,0.0000001,0.0000051,0.0000042,0.0009549,-0.0003733,-0.0000473,-0.0000064,0.0000021,-0.0000007,0.0000111,0.0000124,0.0000187,0.0000158,0.0000017,-0.0000029,-0.0000002,-0.0000103,0.0000105,0.0000050,0.0001351,-0.0000025,-0.0000311,-0.0000805,0.0000089,0.0000089,0.0000061,0.0000243,0.0037270,-0.0015122,-0.0001947,-0.0000440,0.0000291,0.0000331,0.0000414,0.0000129,0.0000616,0.0000689,0.0000108,-0.0000039,-0.0000010,-0.0000263,0.0000197,0.0000336,-0.0000222,0.0000001,0.0000030,-0.0000136,-0.0000031,0.0000010,0.0000067,0.0000069,0.0010010,-0.0004005,-0.0000493,-0.0000056,0.0000019,-0.0000007,0.0000080,0.0000119,0.0000168,0.0000153,0.0000020,-0.0000036,0.0000003,-0.0000110,0.0000121,0.0000057
-0.0000810,0.0000012,0.0000099,-0.0000059,-0.0000014,-0.0000035,-0.0000074,-0.0000041,-0.0003782,0.0006428,-0.0000456,0.0000054,-0.0000039,0.0000014,0.0000081,-0.0000118,0.0000079,-0.0000003,0.0000003,0.0000006,-0.0000002,-0.0000039,-0.0000151,-0.0000172,-0.0004887,0.0000063,0.0000562,-0.0000346,-0.0000201,-0.0000053,-0.0000102,0.0000013,-0.0015122,0.0031129,-0.0002496,0.0000348,-0.0000145,-0.0000006,0.0000643,-0.0000268,0.0000490,0.0000052,-0.0000026,0.0000057,-0.0000023,-0.0000126,-0.0000188,-0.0000582,-0.0000645,0.0000010,0.0000075,-0.0000102,-0.0000027,-0.0000029,-0.0000088,-0.0000024,-0.0003971,0.0006668,-0.0000426,0.0000035,-0.0000015,0.0000036,0.0000129,-0.0000087,0.0000109,0.0000028,0.0000002,0.0000002,0.0000003,-0.0000064,-0.0000128,-0.0000146
-0.0000971,0.0000008,0.0000138,-0.0000046,-0.0000036,-0.0000061,0.0000059,-0.0000015,-0.0000461,-0.0000464,0.0001780,-0.0000030,0.0000080,0.0000086,0.0000000,-0.0000001,-0.0000047,0.0000003,0.0000007,0.0000005,-0.0000009,-0.0000001,0.0000030,0.0000074,-0.0004617,0.0000039,0.0000590,-0.0000100,-0.0000116,-0.0000295,0.0000355,-0.0000213,-0.0001947,-0.0002496,0.0009261,-0.0000140,0.0000367,0.0000376,0.0000025,0.0000105,-0.0000059,0.0000052,-0.0000003,0.0000039,-0.0000051,0.0000055,0.0000000,0.0000213,-0.0000889,0.0000007,0.0000131,-0.0000065,-0.0000048,-0.0000049,0.0000065,-0.0000012,-0.0000488,-0.0000450,0.0001768,-0.0000035,0.0000085,0.0000109,0.0000004,-0.0000001,-0.0000032,0.0000008,0.0000009,0.0000003,-0.0000008,-0.0000003,0.0000017,0.0000071
0.0000297,-0.0000015,0.0000049,-0.0000107,-0.0000226,-0.0000041,-0.0000281,-0.0000029,-0.0000072,0.0000054,-0.0000029,0.0001385,0.0000010,-0.0000023,-0.0000022,0.0000007,-0.0000023,-0.0000019,0.0000009,0.0000001,-0.0000001,-0.0000010,0.0000167,-0.0000004,0.0000689,-0.0000070,0.0000278,-0.0000575,-0.0000906,-0.0000205,-0.0001289,-0.0000113,-0.0000440,0.0000348,-0.0000140,0.0007427,0.0000061,-0.0000094,-0.0000100,0.0000039,-0.0000094,-0.0000098,0.0000038,0.0000001,0.0000001,-0.0000048,0.0000765,-0.0000053,0.0000243,-0.0000014,0.0000058,-0.0000112,-0.0000220,-0.0000041,-0.0000268,-0.0000031,-0.0000068,0.0000035,-0.0000032,0.0001381,0.0000000,-0.0000044,-0.0000023,0.0000002,-0.0000025,-0.0000015,0.0000004,0.0000012,-0.0000002,-0.0000005,0.0000174,-0.0000015
-0.0000615,0.0000000,-0.0000045,0.0000041,-0.0000007,0.0000032,0.0000021,0.0000065,0.0000043,-0.0000046,0.0000078,0.0000004,0.0001518,0.0000801,-0.0000236,-0.0000245,-0.0000197,-0.0000127,-0.0000020,0.0000018,-0.0000002,0.0000006,-0.0000016,-0.0000005,-0.0003070,0.0000006,-0.0000221,0.0000244,-0.0000096,0.0000130,0.0000111,0.0000280,0.0000291,-0.0000145,0.0000367,0.0000061,0.0007013,0.0003367,-0.0001067,-0.0001143,-0.0000966,-0.0000582,-0.0000166,0.0000138,0.0000003,0.0000023,-0.0000042,0.0000044,-0.0000749,0.0000001,-0.0000045,0.0000071,0.0000006,0.0000046,0.0000039,0.0000048,0.0000067,-0.0000051,0.0000065,0.0000005,0.0001597,0.0000850,-0.0000278,-0.0000284,-0.0000242,-0.0000165,-0.0000025,0.0000027,-0.0000004,0.0000022,-0.0000021,-0.0000020
-0.0000345,0.0000000,-0.0000041,0.0000044,-0.0000012,0.0000013,-0.0000023,0.0000146,0.0000033,0.0000008,0.0000082,-0.0000028,0.0000797,0.0001954,-0.0000302,-0.0000286,-0.0000464,-0.0000329,-0.0000044,0.0000028,-0.0000015,0.0000029,0.0000019,-0.0000033,-0.0002424,0.0000011,-0.0000249,0.0000322,-0.0000085,0.0000181,-0.0000067,0.0000603,0.0000331,-0.0000006,0.0000376,-0.0000094,0.0003367,0.0010739,-0.0001394,-0.0001218,-0.0002084,-0.0001544,-0.0000274,0.0000205,-0.0000071,0.0000135,0.0000213,-0.0000156,-0.0000629,0.0000002,-0.0000038,0.0000080,0.0000003,0.0000015,0.0000025,0.0000137,0.0000025,0.0000015,0.0000086,-0.0000026,0.0000841,0.0002064,-0.0000296,-0.0000322,-0.0000501,-0.0000359,-0.0000051,0.0000042,-0.0000021,0.0000062,0.0000029,-0.0000021
-0.0002989,0.0000001,0.0000036,0.0000071,0.0000060,-0.0000023,-0.0000055,-0.0000042,0.0000116,0.0000067,-0.0000010,-0.0000021,-0.0000241,-0.0000286,0.0004927,0.0002988,0.0003022,0.0002995,0.0000009,-0.0000020,-0.0000001,0.0000018,0.0000077,0.0000067,-0.0012357,0.0000001,0.0000172,0.0000073,0.0000253,-0.0000301,-0.0000210,-0.0000233,0.0000414,0.0000643,0.0000025,-0.0000100,-0.0001067,-0.0001394,0.0021404,0.0012552,0.0012721,0.0012604,0.0000036,-0.0000133,-0.0000014,0.0000069,0.0000474,0.0000496,-0.0002939,0.0000000,0.0000021,0.0000082,0.0000038,-0.0000046,-0.0000047,-0.0000038,0.0000099,0.0000077,-0.0000009,-0.0000028,-0.0000258,-0.0000278,0.0005041,0.0003060,0.0003090,0.0003063,0.0000015,-0.0000030,0.0000003,-0.0000005,0.0000071,0.0000076
-0.0002973,0.0000002,0.0000070,0.0000011,-0.0000028,-0.0000039,-0.0000011,0.0000054,0.0000100,-0.0000111,0.0000000,0.0000010,-0.0000250,-0.0000287,0.0002984,0.0004372,0.0003008,0.0002998,0.0000009,-0.0000010,-0.0000004,0.0000006,0.0000000,0.0000009,-0.0012710,0.0000010,0.0000377,-0.0000192,-0.0000134,-0.0000203,-0.0000209,0.0000298,0.0000129,-0.0000268,0.0000105,0.0000039,-0.0001143,-0.0001218,0.0012552,0.0019240,0.0012654,0.0012629,0.0000043,-0.0000027,-0.0000034,0.0000061,0.0000085,0.0000195,-0.0002974,0.0000002,0.0000055,0.0000034,-0.0000050,-0.0000024,0.0000013,0.0000064,0.0000103,-0.0000123,-0.0000011,0.0000008,-0.0000277,-0.0000316,0.0003064,0.0004454,0.0003088,0.0003079,0.0000012,-0.0000016,-0.0000002,-0.0000012,-0.0000030,-0.0000010
-0.0003029,0.0000002,0.0000105,0.0000049,0.0000051,-0.0000015,-0.0000079,-0.0000043,0.0000186,0.0000076,-0.0000053,-0.0000019,-0.0000205,-0.0000468,0.0003023,0.0003012,0.0004207,0.0003048,0.0000009,-0.0000018,-0.0000004,0.0000029,-0.0000023,-0.0000016,-0.0012628,0.0000008,0.0000540,0.0000109,0.0000236,-0.0000127,-0.0000464,-0.0000042,0.0000616,0.0000490,-0.0000059,-0.0000094,-0.0000966,-0.0002084,0.0012721,0.0012654,0.0018534,0.0012818,0.0000056,-0.0000116,-0.0000030,0.0000124,-0.0000081,-0.0000010,-0.0003065,0.0000003,0.0000096,0.0000072,0.0000026,-0.0000008,-0.0000071,-0.0000036,0.0000172,0.0000092,-0.0000047,-0.0000021,-0.0000239,-0.0000501,0.0003102,0.0003092,0.0004281,0.0003126,0.0000016,-0.0000028,-0.0000002,0.0000011,-0.0000029,-0.0000011
-0.0003283,0.0000005,0.0000151,0.0000049,0.0000014,-0.0000004,-0.0000086,-0.0000021,0.0000167,-0.0000015,-0.0000002,-0.0000015,-0.0000137,-0.0000332,0.0002991,0.0002999,0.0003046,0.0004011,0.0000011,-0.0000010,-0.0000006,0.0000023,-0.0000039,0.0000038,-0.0013735,0.0000021,0.0000711,-0.0000013,-0.0000044,-0.0000189,-0.0000496,-0.0000040,0.0000689,0.0000052,0.0000052,-0.0000098,-0.0000582,-0.0001544,0.0012604,0.0012629,0.0012818,0.0017638,0.0000068,-0.0000104,-0.0000037,0.0000092,-0.0000200,0.0000347,-0.0003212,0.0000004,0.0000135,0.0000066,-0.0000021,-0.0000001,-0.0000087,-0.0000007,0.0000169,-0.0000011,-0.0000001,-0.0000016,-0.0000149,-0.0000339,0.0003067,0.0003070,0.0003112,0.0004081,0.0000019,-0.0000022,-0.0000002,-0.0000009,-0.0000043,0.0000040
0.0000054,-0.0000001,-0.0000003,0.0000006,0.0000025,0.0000030,0.0000002,-0.0000040,0.0000019,0.0000015,0.0000011,0.0000010,-0.0000025,-0.0000060,0.0000020,0.0000013,0.0000015,0.0000016,0.0000159,-0.0000119,-0.0000009,0.0000020,-0.0000022,0.0000010,0.0000249,-0.0000004,-0.0000048,0.0000064,0.0000116,0.0000118,-0.0000033,-0.0000294,0.0000108,-0.0000026,-0.0000003,0.0000038,-0.0000166,-0.0000274,0.0000036,0.0000043,0.0000056,0.0000068,0.0000986,-0.0000659,-0.0000036,0.0000070,-0.0000082,0.0000013,0.0000009,-0.0000001,0.0000001,0.0000012,0.0000016,0.0000043,0.0000010,-0.0000025,0.0000005,0.0000022,0.0000022,0.0000011,-0.0000033,-0.0000064,0.0000024,0.0000028,0.0000035,0.0000035,0.0000143,-0.0000108,-0.0000008,0.0000019,-0.0000031,0.0000004
0.0000183,-0.0000002,0.0000018,-0.0000077,-0.0000082,-0.0000033,-0.0000022,-0.0000037,-0.0000052,-0.0000012,-0.0000001,0.0000012,0.0000012,0.0000011,-0.0000015,-0.0000018,-0.0000021,-0.0000007,-0.0000160,0.0000412,-0.0000003,0.0000006,-0.0000095,-0.0000046,0.0001094,-0.0000013,0.0000018,-0.0000393,-0.0000363,-0.0000143,-0.0000089,0.0000013,-0.0000039,0.0000057,0.0000039,0.0000001,0.0000138,0.0000205,-0.0000133,-0.0000027,-0.0000116,-0.0000104,-0.0000659,0.0001590,-0.0000009,-0.0000067,-0.0000431,-0.0000190,0.0000205,-0.0000003,0.0000020,-0.0000078,-0.0000077,-0.0000049,-0.0000028,-0.0000046,-0.0000048,-0.0000030,-0.0000001,0.0000018,0.0000018,0.0000016,-0.0000019,-0.0000030,-0.0000038,-0.0000031,-0.0000154,0.0000414,-0.0000003,0.0000008,-0.0000091,-0.0000049
-0.0000007,0.0000000,-0.0000002,-0.0000001,0.0000001,0.0000001,-0.0000003,-0.0000005,-0.0000002,-0.0000003,-0.0000009,-0.0000001,0.0000000,-0.0000011,-0.0000002,-0.0000006,-0.0000005,-0.0000006,-0.0000006,-0.0000003,0.0000005,-0.0000016,0.0000000,-0.0000003,-0.0000087,0.0000001,-0.0000001,0.0000004,0.0000010,0.0000003,-0.0000007,-0.0000024,-0.0000010,-0.0000023,-0.0000051,0.0000001,0.0000003,-0.0000071,-0.0000014,-0.0000034,-0.0000030,-0.0000037,-0.0000036,-0.0000009,0.0000027,-0.0000060,0.0000008,-0.0000008,-0.0000004,0.0000000,-0.0000002,-0.0000003,0.0000001,0.0000001,-0.0000004,-0.0000004,0.0000000,-0.0000001,-0.0000009,0.0000000,0.0000001,-0.0000010,-0.0000002,-0.0000005,-0.0000005,-0.0000005,-0.0000004,-0.0000004,0.0000006,-0.0000019,0.0000000,-0.0000003
0.0000028,-0.0000001,-0.0000001,-0.0000022,-0.0000005,-0.0000018,-0.0000015,0.0000015,-0.0000076,-0.0000024,0.0000009,-0.0000011,0.0000010,0.0000030,0.0000014,0.0000010,0.0000024,0.0000015,0.0000014,-0.0000019,-0.0000012,0.0000085,-0.0000006,0.0000007,-0.0000007,-0.0000001,-0.0000012,-0.0000086,-0.0000033,-0.0000077,-0.0000062,0.0000077,-0.0000263,-0.0000126,0.0000055,-0.0000048,0.0000023,0.0000135,0.0000069,0.0000061,0.0000124,0.0000092,0.0000070,-0.0000067,-0.0000060,0.0000285,-0.0000035,0.0000028,0.0000020,-0.0000001,-0.0000002,-0.0000015,-0.0000004,-0.0000021,-0.0000014,0.0000011,-0.0000082,-0.0000026,0.0000007,-0.0000013,0.0000007,0.0000026,0.0000011,0.0000003,0.0000019,0.0000006,0.0000011,-0.0000014,-0.0000015,0.0000099,-0.0000006,0.0000008
-0.0003780,0.0000028,-0.0000184,0.0000244,0.0000024,0.0000033,0.0000044,0.0000242,0.0000106,-0.0000126,0.0000013,0.0000178,-0.0000039,-0.0000023,0.0000073,-0.0000009,-0.0000033,-0.0000053,-0.0000013,-0.0000093,-0.0000004,0.0000006,0.0002790,0.0001694,-0.0017441,0.0000131,-0.0000997,0.0000900,0.0000211,0.0000211,0.0000148,0.0001224,0.0000197,-0.0000188,0.0000000,0.0000765,-0.0000042,0.0000213,0.0000474,0.0000085,-0.0000081,-0.0000200,-0.0000082,-0.0000431,0.0000008,-0.0000035,0.0013023,0.0007425,-0.0003578,0.0000026,-0.0000176,0.0000219,0.0000016,0.0000036,0.0000005,0.0000260,0.0000127,-0.0000142,0.0000011,0.0000174,-0.0000042,-0.0000006,0.0000074,-0.0000025,-0.0000034,-0.0000047,-0.0000012,-0.0000094,-0.0000003,0.0000002,0.0002734,0.0001658
-0.0002090,0.0000008,-0.0000320,0.0000105,-0.0000059,-0.0000060,-0.0000032,0.0000121,0.0000063,-0.0000144,0.0000063,0.0000000,-0.0000018,-0.0000059,0.0000068,0.0000000,-0.0000023,0.0000028,0.0000010,-0.0000042,-0.0000006,0.0000011,0.0001724,0.0002361,-0.0009008,0.0000036,-0.0001786,0.0000352,-0.0000251,-0.0000202,-0.0000201,0.0000511,0.0000336,-0.0000582,0.0000213,-0.0000053,0.0000044,-0.0000156,0.0000496,0.0000195,-0.0000010,0.0000347,0.0000013,-0.0000190,-0.0000008,0.0000028,0.0007425,0.0010399,-0.0001991,0.0000008,-0.0000316,0.0000090,-0.0000063,-0.0000054,-0.0000055,0.0000135,0.0000070,-0.0000153,0.0000068,-0.0000018,-0.0000020,-0.0000035,0.0000082,-0.0000003,-0.0000011,0.0000036,0.0000009,-0.0000044,-0.0000005,0.0000008,0.0001679,0.0002326
